"image_id","image_path","question","answer"
"81cOYEM-GfL","/images/small/7f/7f2e8cd9.jpg","What is being displayed?","Case"
"71NCehb2usL","/images/small/85/85d03fe3.jpg","What is the product?","HANDBAG"
"71NCehb2usL","/images/small/85/85d03fe3.jpg","What is the color?","Beige"
"71NCehb2usL","/images/small/85/85d03fe3.jpg","What is the product made of?","leather"
"61a-w2dZLEL","/images/small/21/213c4652.jpg","What color are these shoes?","Brown"
"61a-w2dZLEL","/images/small/21/213c4652.jpg","What is the shoe style?","Leather"
"61a-w2dZLEL","/images/small/21/213c4652.jpg","Are these shoes?","SHOES"
"71q2LLmFr-L","/images/small/7e/7e10b048.jpg","What coloration are the cases?","Multicolor"
"71q2LLmFr-L","/images/small/7e/7e10b048.jpg","What kind of case is this?","CELLULAR_PHONE_CASE"
"71q2LLmFr-L","/images/small/7e/7e10b048.jpg","What brand is it?","Solimo"
"814-iDXK-LL","/images/small/7a/7a6c43f6.jpg","What color are these?","Svart/silverfärger"
"814-iDXK-LL","/images/small/7a/7a6c43f6.jpg","Are these tools?","TOOLS"
"814-iDXK-LL","/images/small/7a/7a6c43f6.jpg","What brand made this?","AmazonBasics"
"913fQl3asjL","/images/small/6b/6b4055c2.jpg","What style is displayed?","Rhino"
"913fQl3asjL","/images/small/6b/6b4055c2.jpg","What toy type is this?","TOY_FIGURE"
"913fQl3asjL","/images/small/6b/6b4055c2.jpg","What color is this toy?","బూడిద రంగు"
"71UOCWwSpvL","/images/small/64/649f930b.jpg","What is the product?","BATTERY"
"71UOCWwSpvL","/images/small/64/649f930b.jpg","What letters are on each one?","AAA"
"71UOCWwSpvL","/images/small/64/649f930b.jpg","What is the brand?","AmazonBasics"
"710wT1YJ-mL","/images/small/c3/c3508b32.jpg","What is the type?","GROCERY"
"710wT1YJ-mL","/images/small/c3/c3508b32.jpg","What company is it?","365 by Whole Foods Market"
"710wT1YJ-mL","/images/small/c3/c3508b32.jpg","What is the name?","Mojito Mint"
"91oT+CR-pIL","/images/small/a3/a342284c.jpg","What is the bed made from?","metal"
"91oT+CR-pIL","/images/small/a3/a342284c.jpg","What is this?","BED_FRAME"
"91oT+CR-pIL","/images/small/a3/a342284c.jpg","What color is it?","블랙"
"71owFAggZEL","/images/small/ab/aba3edd0.jpg","What kind of item is shown?","BODY_POSITIONER"
"71owFAggZEL","/images/small/ab/aba3edd0.jpg","What brand is this?","AmazonBasics"
"71owFAggZEL","/images/small/ab/aba3edd0.jpg","What accessory is this?","literie"
"81+bqllZzTL","/images/small/ee/eea90c1e.jpg","What is color?","炭灰色"
"81+bqllZzTL","/images/small/ee/eea90c1e.jpg","What is the width?","23"
"81+bqllZzTL","/images/small/ee/eea90c1e.jpg","What is furniture's type?","HOME_FURNITURE_AND_DECOR"
"71bSiuNsRfL","/images/small/78/78322463.jpg","What is the design's color?","Multicolor"
"71bSiuNsRfL","/images/small/78/78322463.jpg","What is the product's type?","CELLULAR_PHONE_CASE"
"71bSiuNsRfL","/images/small/78/78322463.jpg","What is the case's material?","Silicon"
"71s9d0gCrML","/images/small/34/347cb5cd.jpg","What is the object in the image?","case"
"71s9d0gCrML","/images/small/34/347cb5cd.jpg","What type of product is this?","CELLULAR_PHONE_CASE"
"71s9d0gCrML","/images/small/34/347cb5cd.jpg","What color pattern is on the phone case?","Others"
"71UJDmsppWL","/images/small/1f/1fe041a9.jpg","What type case is this?","Back"
"71UJDmsppWL","/images/small/1f/1fe041a9.jpg","What is the product?","Case"
"71UJDmsppWL","/images/small/1f/1fe041a9.jpg","What brand is this?","Amazon"
"813NrQHvKTL","/images/small/b9/b917147a.jpg","What type of product is this?","CELLULAR_PHONE_CASE"
"813NrQHvKTL","/images/small/b9/b917147a.jpg","What's the cover's color?","Others"
"813NrQHvKTL","/images/small/b9/b917147a.jpg","What brand is this?","Solimo"
"718rKd4XAbL","/images/small/19/199d850a.jpg","What is it?","cover"
"718rKd4XAbL","/images/small/19/199d850a.jpg","What are these pages?","books"
"718rKd4XAbL","/images/small/19/199d850a.jpg","What kind of cover is it?","hard"
"81Rzu2A+pUL","/images/small/cc/ccc998c3.jpg","What type of case is this?","Back"
"81Rzu2A+pUL","/images/small/cc/ccc998c3.jpg","What is this item?","CELLULAR_PHONE_CASE"
"81Rzu2A+pUL","/images/small/cc/ccc998c3.jpg","What is the case's color?","Others"
"41ax1w-w0OL","/images/small/b6/b6272dc2.jpg","What number of lamps are present?","three"
"41ax1w-w0OL","/images/small/b6/b6272dc2.jpg","What kind of material is it?","metal"
"41ax1w-w0OL","/images/small/b6/b6272dc2.jpg","What is the item?","LAMP"
"715tYN8fOkL","/images/small/ca/ca4aa624.jpg","What is the color of the base?","グリーン底"
"715tYN8fOkL","/images/small/ca/ca4aa624.jpg","What is the product?","HOME"
"715tYN8fOkL","/images/small/ca/ca4aa624.jpg","Who makes this item?","Umi.(ウミ)"
"81t+j3HIOpL","/images/small/c2/c2b55240.jpg","What color frame surrounds artwork?","Black"
"81t+j3HIOpL","/images/small/c2/c2b55240.jpg","What is the artwork's general style?","Abstract"
"81t+j3HIOpL","/images/small/c2/c2b55240.jpg","What is material used?","canvas"
"71bzOV7nOkL","/images/small/92/92e374ab.jpg","What kind of case is this?","CELLULAR_PHONE_CASE"
"71bzOV7nOkL","/images/small/92/92e374ab.jpg","What covers the phone?","cover"
"71bzOV7nOkL","/images/small/92/92e374ab.jpg","What color is this?","Others"
"61nz4ipAPIL","/images/small/64/64237e79.jpg","What is the phone cover's design mainly composed of?","circle"
"61nz4ipAPIL","/images/small/64/64237e79.jpg","What is the color scheme of the design?","multi-colored"
"61nz4ipAPIL","/images/small/64/64237e79.jpg","What type of object is shown?","CELLULAR_PHONE_CASE"
"71rflIUoCkL","/images/small/0e/0e9787ce.jpg","What is the phone case's color?","Multicolor"
"71rflIUoCkL","/images/small/0e/0e9787ce.jpg","What is this mobile case's material?","Silicon"
"71rflIUoCkL","/images/small/0e/0e9787ce.jpg","What is this product?","CELLULAR_PHONE_CASE"
"71Wwbxe8+EL","/images/small/a2/a2e5afb5.jpg","Is this a fork?","KITCHEN"
"71Wwbxe8+EL","/images/small/a2/a2e5afb5.jpg","What brand is this?","AmazonBasics"
"71Wwbxe8+EL","/images/small/a2/a2e5afb5.jpg","What material is it?","Stainless"
"71h4N7ErRLL","/images/small/b9/b9834e46.jpg","What type of furniture is this?","HEADBOARD"
"71h4N7ErRLL","/images/small/b9/b9834e46.jpg","What color is this headboard?","Iron"
"71h4N7ErRLL","/images/small/b9/b9834e46.jpg","Does this item have nailheads?","No"
"71BxeWUzNyL","/images/small/4a/4a85d447.jpg","What kind of knife is it?","UTILITY_KNIFE"
"71BxeWUzNyL","/images/small/4a/4a85d447.jpg","What are these?","TOOLS"
"71BxeWUzNyL","/images/small/4a/4a85d447.jpg","What's the quantity shown?","Two"
"71WWCjSqW5L","/images/small/0d/0da9c1c4.jpg","What color is it?","Others"
"71WWCjSqW5L","/images/small/0d/0da9c1c4.jpg","What material is this?","Canvas"
"71WWCjSqW5L","/images/small/0d/0da9c1c4.jpg","What kind of object is this?","CELLULAR_PHONE_CASE"
"91jweMOux4L","/images/small/e1/e1cbf822.jpg","What is the item's color?","Midnight"
"91jweMOux4L","/images/small/e1/e1cbf822.jpg","What type of product is this?","CHAIR"
"91jweMOux4L","/images/small/e1/e1cbf822.jpg","What is the frame material?","Madera"
"61n10-XBHHL","/images/small/1d/1d3835fd.jpg","What colors are visible?","Marron/acier inoxydable"
"61n10-XBHHL","/images/small/1d/1d3835fd.jpg","What brand is it?","AmazonBasics"
"61n10-XBHHL","/images/small/1d/1d3835fd.jpg","How would you describe style?","Unique"
"71QF+PYJxbL","/images/small/e8/e89d327b.jpg","What is the product?","GROCERY"
"71QF+PYJxbL","/images/small/e8/e89d327b.jpg","What brand is featured?","Happy Belly"
"71QF+PYJxbL","/images/small/e8/e89d327b.jpg","Are eggs brown?","No"
"61ykfhD-4+L","/images/small/7b/7bb64d76.jpg","What type of case is shown?","CELLULAR_PHONE_CASE"
"61ykfhD-4+L","/images/small/7b/7bb64d76.jpg","What is the color pattern on the case?","multi-colored"
"61ykfhD-4+L","/images/small/7b/7bb64d76.jpg","What brand is the item?","Solimo"
"71c2Ny+WfoL","/images/small/9f/9fefdb9d.jpg","What is the product?","CLEANING_AGENT"
"71c2Ny+WfoL","/images/small/9f/9fefdb9d.jpg","Which brand is this?","365"
"71c2Ny+WfoL","/images/small/9f/9fefdb9d.jpg","Which size is it?","32"
"61YjaNPwPVL","/images/small/a9/a9459edc.jpg","What kind of pattern does it have?","Heart"
"61YjaNPwPVL","/images/small/a9/a9459edc.jpg","What is this case made from?","Plastic"
"61YjaNPwPVL","/images/small/a9/a9459edc.jpg","What colors are the hearts?","multi-colored"
"81KugLbiIGL","/images/small/83/834ffacf.jpg","What is the bulb's color?","White"
"81KugLbiIGL","/images/small/83/834ffacf.jpg","What is this object?","LIGHT_BULB"
"81KugLbiIGL","/images/small/83/834ffacf.jpg","What is the primary material?","Plastic"
"71Dsp6CYlDL","/images/small/98/983a2cef.jpg","What kind of case is this?","CELLULAR_PHONE_CASE"
"71Dsp6CYlDL","/images/small/98/983a2cef.jpg","What is the case background?","Others"
"71Dsp6CYlDL","/images/small/98/983a2cef.jpg","What are the printed shapes?","Stars"
"81dUczVtyhL","/images/small/c7/c700cee9.jpg","What color is the sandal?","Black"
"81dUczVtyhL","/images/small/c7/c700cee9.jpg","Is this a sandal?","Yes"
"81dUczVtyhL","/images/small/c7/c700cee9.jpg","What is the brand?","find."
"71TTw4M-olL","/images/small/b1/b1f77af6.jpg","What kind of item is this?","CELLULAR_PHONE_CASE"
"71TTw4M-olL","/images/small/b1/b1f77af6.jpg","What is the color of the case?","Others"
"71TTw4M-olL","/images/small/b1/b1f77af6.jpg","What's the brand?","Solimo"
"71E6MisJ3sL","/images/small/57/57291e01.jpg","What kind of design is visible?","Heart"
"71E6MisJ3sL","/images/small/57/57291e01.jpg","What is the cover's color?","multi-colored"
"71E6MisJ3sL","/images/small/57/57291e01.jpg","What is this case made of?","Plastic"
"61kUtwBmQtL","/images/small/ff/ff4c11b2.jpg","What is the design printed with?","star"
"61kUtwBmQtL","/images/small/ff/ff4c11b2.jpg","What kind of case is this?","hard"
"61kUtwBmQtL","/images/small/ff/ff4c11b2.jpg","What is the primary color of the phone case?","multi-colored"
"51WSZYafLVL","/images/small/76/76e46751.jpg","What type of item is this?","CLOTHES_HANGER"
"51WSZYafLVL","/images/small/76/76e46751.jpg","What is the color of this?","zwart"
"51WSZYafLVL","/images/small/76/76e46751.jpg","What is the brand?","AmazonBasics"
"71Fhcypzs-L","/images/small/08/08f033c3.jpg","What kind of case is it?","Hard"
"71Fhcypzs-L","/images/small/08/08f033c3.jpg","What is the product?","CELLULAR_PHONE_CASE"
"71Fhcypzs-L","/images/small/08/08f033c3.jpg","What color is it?","Others"
"71bff6xbWSL","/images/small/b4/b4a5e016.jpg","What is this?","GROCERY"
"71bff6xbWSL","/images/small/b4/b4a5e016.jpg","What brand is it?","Solimo"
"71bff6xbWSL","/images/small/b4/b4a5e016.jpg","What kind of product?","GROCERY"
"71xB21cPMxL","/images/small/27/27d1812c.jpg","What type of product is this?","COMPUTER_ADD_ON"
"71xB21cPMxL","/images/small/27/27d1812c.jpg","What is the cable's brand?","AmazonBasics"
"71xB21cPMxL","/images/small/27/27d1812c.jpg","What color is it?","black"
"71Q6qO7ONlL","/images/small/a6/a6b41a5c.jpg","What shade is cable?","Schwarz"
"71Q6qO7ONlL","/images/small/a6/a6b41a5c.jpg","What's the cord type?","COMPUTER_COMPONENT"
"71Q6qO7ONlL","/images/small/a6/a6b41a5c.jpg","What is the company's name?","AmazonBasics"
"71OBeGYHJeL","/images/small/1a/1a7af191.jpg","What is this?","Case"
"71OBeGYHJeL","/images/small/1a/1a7af191.jpg","What type of accessory is this?","Cases"
"71OBeGYHJeL","/images/small/1a/1a7af191.jpg","What kind of color is shown?","Others"
"715Mc46EtxL","/images/small/7a/7aef2610.jpg","What color is the case?","Multicolor"
"715Mc46EtxL","/images/small/7a/7aef2610.jpg","What is the cover made of?","Silicone"
"715Mc46EtxL","/images/small/7a/7aef2610.jpg","What type of case is this?","Quotes"
"71zl+z19qLL","/images/small/d8/d8f951c9.jpg","What kind of material is used?","Silicon"
"71zl+z19qLL","/images/small/d8/d8f951c9.jpg","What is the case's pattern?","Multicolor"
"71zl+z19qLL","/images/small/d8/d8f951c9.jpg","Is this a phone case?","CELLULAR_PHONE_CASE"
"51E8NwikFGL","/images/small/58/58f1254a.jpg","What is the color shown?","ホワイト"
"51E8NwikFGL","/images/small/58/58f1254a.jpg","What is the main material?","ポリエステル"
"51E8NwikFGL","/images/small/58/58f1254a.jpg","What is the product category?","HOME"
"61wbpLqgn6L","/images/small/32/32f7a5a5.jpg","What kind of case is this?","backcase"
"61wbpLqgn6L","/images/small/32/32f7a5a5.jpg","What is this product's material?","Plastic"
"61wbpLqgn6L","/images/small/32/32f7a5a5.jpg","What is the cover's color?","Multicolor"
"71ReMI-CsoL","/images/small/c8/c8b3d8cb.jpg","What is the case made of?","Plastic"
"71ReMI-CsoL","/images/small/c8/c8b3d8cb.jpg","What is this item?","Case"
"71ReMI-CsoL","/images/small/c8/c8b3d8cb.jpg","What is the color?","Multicolor"
"71-YmFCz8fL","/images/small/83/834fb8ce.jpg","What leaves are contained?","Bay"
"71-YmFCz8fL","/images/small/83/834fb8ce.jpg","What is the brand?","Happy"
"71-YmFCz8fL","/images/small/83/834fb8ce.jpg","Is it organic?","USDA"
"71YhChU5N3L","/images/small/c5/c522d044.jpg","What is the phone case's primary material?","Silicon"
"71YhChU5N3L","/images/small/c5/c522d044.jpg","What color is the cover?","Multicolor"
"71YhChU5N3L","/images/small/c5/c522d044.jpg","What is this item?","Case"
"7177b6VEkjL","/images/small/91/91e9d61a.jpg","What is the brand of the device?","AmazonCommercial"
"7177b6VEkjL","/images/small/91/91e9d61a.jpg","Is this a BISS device?","Yes"
"7177b6VEkjL","/images/small/91/91e9d61a.jpg","What is being measured?","Voltaje"
"61jn92ML0AL","/images/small/d9/d951dcb3.jpg","What is the mug's material?","Keramik"
"61jn92ML0AL","/images/small/d9/d951dcb3.jpg","What is the primary color?","Schwarze"
"61jn92ML0AL","/images/small/d9/d951dcb3.jpg","What are these objects?","HOME"
"91ojRi8+ZdL","/images/small/d3/d39a3d15.jpg","What is the item's color?","Piedra"
"91ojRi8+ZdL","/images/small/d3/d39a3d15.jpg","What is this?","Furniture"
"91ojRi8+ZdL","/images/small/d3/d39a3d15.jpg","What's the primary material?","Tela"
"61W5qn3rW-L","/images/small/64/64f8f883.jpg","What kind of item is this?","SHOES"
"61W5qn3rW-L","/images/small/64/64f8f883.jpg","What color is this sandal?","Negro"
"61W5qn3rW-L","/images/small/64/64f8f883.jpg","What is the brand?","The Drop"
"71TzO3TXseL","/images/small/42/4212dc61.jpg","What design is printed on the cover?","Panda"
"71TzO3TXseL","/images/small/42/4212dc61.jpg","What kind of mobile phone case is this?","Back"
"71TzO3TXseL","/images/small/42/4212dc61.jpg","What is the case's dominant color?","Multicolor"
"81hE9YuK35L","/images/small/da/dae37adb.jpg","What color are letters?","white"
"81hE9YuK35L","/images/small/da/dae37adb.jpg","Is it an accessory?","yes"
"81hE9YuK35L","/images/small/da/dae37adb.jpg","What is item color?","black"
"61dLE5MX7vL","/images/small/ed/ed63a2d3.jpg","What design appears on this case?","pattern"
"61dLE5MX7vL","/images/small/ed/ed63a2d3.jpg","What is the product?","case"
"61dLE5MX7vL","/images/small/ed/ed63a2d3.jpg","What is the item's color?","Others"
"51Q-A3EyEkL","/images/small/84/84c261fa.jpg","What is the product?","CLEANING_AGENT"
"51Q-A3EyEkL","/images/small/84/84c261fa.jpg","What brand is displayed?","AmazonCommercial"
"51Q-A3EyEkL","/images/small/84/84c261fa.jpg","What style is visible?","Concentrado"
"61QhmbnZI5L","/images/small/8d/8db61d3e.jpg","What is the net weight?","8"
"61QhmbnZI5L","/images/small/8d/8db61d3e.jpg","What brand is this?","Happy"
"61QhmbnZI5L","/images/small/8d/8db61d3e.jpg","What food is pictured?","Tomato"
"81NzZjEbcML","/images/small/25/259df11b.jpg","What is the product?","CELLULAR_PHONE_CASE"
"81NzZjEbcML","/images/small/25/259df11b.jpg","What is the material?","Canvas"
"81NzZjEbcML","/images/small/25/259df11b.jpg","What color is it?","Others"
"71FvjwzamaL","/images/small/5d/5d68bfd2.jpg","What is the product's brand?","Presto!"
"71FvjwzamaL","/images/small/5d/5d68bfd2.jpg","What is product_type?","HEALTH_PERSONAL_CARE"
"71FvjwzamaL","/images/small/5d/5d68bfd2.jpg","What's the swab color?","black"
"71r3PRx2DSL","/images/small/0d/0d622d8e.jpg","What is the phone case's color?","Multicolor"
"71r3PRx2DSL","/images/small/0d/0d622d8e.jpg","What is this item?","CELLULAR_PHONE_CASE"
"71r3PRx2DSL","/images/small/0d/0d622d8e.jpg","What is the case material?","Silicon"
"71UlX3f+4WL","/images/small/67/6793e10c.jpg","What type of blender is this?","FOOD_BLENDER"
"71UlX3f+4WL","/images/small/67/6793e10c.jpg","What kind of style is it?","without"
"71UlX3f+4WL","/images/small/67/6793e10c.jpg","What brand is this appliance?","Amazon"
"71mI203Vo1L","/images/small/4a/4a51451b.jpg","What is the material?","Plastic"
"71mI203Vo1L","/images/small/4a/4a51451b.jpg","What color is this case?","Multicolor"
"71mI203Vo1L","/images/small/4a/4a51451b.jpg","What type of item is this?","CELLULAR_PHONE_CASE"
"51Wvw5tPE+L","/images/small/6a/6aa1c1a8.jpg","What is product type?","GROCERY"
"51Wvw5tPE+L","/images/small/6a/6aa1c1a8.jpg","What is the bag labeled?","ORGANIC"
"51Wvw5tPE+L","/images/small/6a/6aa1c1a8.jpg","What brand is it?","365"
"71o5rnWMovL","/images/small/6e/6efe327e.jpg","What is the object composed of?","Silicon"
"71o5rnWMovL","/images/small/6e/6efe327e.jpg","What color is the phone case?","Multicolor"
"71o5rnWMovL","/images/small/6e/6efe327e.jpg","What kind of object is this?","Quotes"
"71qfRyHyTvL","/images/small/63/63fdc504.jpg","What kind of case is this?","Back"
"71qfRyHyTvL","/images/small/63/63fdc504.jpg","What is the product?","Case"
"71qfRyHyTvL","/images/small/63/63fdc504.jpg","Is the color listed?","Others"
"71nkTHOi8xL","/images/small/92/923eb954.jpg","What color is the case?","Multicolor"
"71nkTHOi8xL","/images/small/92/923eb954.jpg","Which material makes the cover?","Silicon"
"71nkTHOi8xL","/images/small/92/923eb954.jpg","What type of cover is it?","Cases"
"71k3laHJzbL","/images/small/63/63f0947e.jpg","What is the brand shown?","Solimo"
"71k3laHJzbL","/images/small/63/63f0947e.jpg","What color is liquid?","Aloe"
"71k3laHJzbL","/images/small/63/63f0947e.jpg","What kind product?","Sanitizer"
"31lJBp1dALL","/images/small/b5/b5319e00.jpg","What type of item is this?","GROCERY"
"31lJBp1dALL","/images/small/b5/b5319e00.jpg","What is the brand?","Fresh"
"31lJBp1dALL","/images/small/b5/b5319e00.jpg","What is this item?","GROCERY"
"813qQ30ctUL","/images/small/f8/f841af15.jpg","What brand are these mushrooms?","Fresh"
"813qQ30ctUL","/images/small/f8/f841af15.jpg","What type of mushrooms are these?","GROCERY"
"813qQ30ctUL","/images/small/f8/f841af15.jpg","What's the mushroom color?","brown"
"81kYqNywL4L","/images/small/5b/5bee3c50.jpg","What are these?","Shoes"
"81kYqNywL4L","/images/small/5b/5bee3c50.jpg","What is the material?","Mesh"
"81kYqNywL4L","/images/small/5b/5bee3c50.jpg","What kind of closure?","Slip"
"51381YlD4sL","/images/small/70/70bf09e7.jpg","What is the item?","LAMP"
"51381YlD4sL","/images/small/70/70bf09e7.jpg","What shade color?","white"
"51381YlD4sL","/images/small/70/70bf09e7.jpg","Body's color shown?","Grey"
"A1B0EHh+kBL","/images/small/92/9270ed5a.jpg","What is the cover made of?","Polyester"
"A1B0EHh+kBL","/images/small/92/9270ed5a.jpg","What is the product type?","PILLOW"
"A1B0EHh+kBL","/images/small/92/9270ed5a.jpg","What is the color?","Terracotta"
"71N5VkppiOL","/images/small/91/91d3fa3b.jpg","What color is phone case?","Multicolor"
"71N5VkppiOL","/images/small/91/91d3fa3b.jpg","What material is the case made of?","Silicone"
"71N5VkppiOL","/images/small/91/91d3fa3b.jpg","What type of item is this?","CELLULAR_PHONE_CASE"
"71lgiUDMo-L","/images/small/2a/2a0ab328.jpg","What type of case is this?","Back"
"71lgiUDMo-L","/images/small/2a/2a0ab328.jpg","What is the item?","Cover"
"71lgiUDMo-L","/images/small/2a/2a0ab328.jpg","What is the case made by?","Amazon"
"71nPUg0eDOL","/images/small/46/46cbce03.jpg","What is the gem color?","citrine"
"71nPUg0eDOL","/images/small/46/46cbce03.jpg","What are the earrings made of?","Metal"
"71nPUg0eDOL","/images/small/46/46cbce03.jpg","What earring is this?","FINEEARRING"
"51XnxFG9aeL","/images/small/e2/e2c91403.jpg","What color are these socks?","Black & Blue"
"51XnxFG9aeL","/images/small/e2/e2c91403.jpg","Are these socks for males?","Men"
"51XnxFG9aeL","/images/small/e2/e2c91403.jpg","What kind of goods are these?","SPORTING_GOODS"
"91X-tE0vTaL","/images/small/40/40742d26.jpg","What material is it?","布料"
"91X-tE0vTaL","/images/small/40/40742d26.jpg","What is the item?","HEADBOARD"
"91X-tE0vTaL","/images/small/40/40742d26.jpg","What color is it?","灰色"
"81y6KIYAlfL","/images/small/d2/d2fbefe0.jpg","What is the bed frame mostly made of?","Metal"
"81y6KIYAlfL","/images/small/d2/d2fbefe0.jpg","What style is it?","Aurora"
"81y6KIYAlfL","/images/small/d2/d2fbefe0.jpg","What color is shown?","Black"
"81xR2PsxJjL","/images/small/eb/ebf79558.jpg","What kind of case is this?","back"
"81xR2PsxJjL","/images/small/eb/ebf79558.jpg","What type of product is this?","CELLULAR_PHONE_CASE"
"81xR2PsxJjL","/images/small/eb/ebf79558.jpg","What kind of phone case?","cover"
"81OSGKHrJjL","/images/small/d2/d2e6b5ce.jpg","What is the color of this product?","Blue"
"81OSGKHrJjL","/images/small/d2/d2e6b5ce.jpg","What is the object shown?","Bedding"
"81OSGKHrJjL","/images/small/d2/d2e6b5ce.jpg","What is the visible material?","Polyester"
"81Or50Q977L","/images/small/6b/6b671fef.jpg","What is the color of the belt?","Black"
"81Or50Q977L","/images/small/6b/6b671fef.jpg","Is it a sporting_goods?","Yes"
"81Or50Q977L","/images/small/6b/6b671fef.jpg","What size is the belt?","Medium"
"81jGEey5A+L","/images/small/c6/c6bfbe07.jpg","What is the charm's color?","Silver"
"81jGEey5A+L","/images/small/c6/c6bfbe07.jpg","Is this object a CHARM?","Yes"
"81jGEey5A+L","/images/small/c6/c6bfbe07.jpg","Is it a domestic item?","Domestic"
"A1Y+q6kUVwL","/images/small/6f/6f50c02f.jpg","What is it made of?","franela"
"A1Y+q6kUVwL","/images/small/6f/6f50c02f.jpg","Is this bedding?","HOME_BED_AND_BATH"
"A1Y+q6kUVwL","/images/small/6f/6f50c02f.jpg","What brand?","Pinzon"
"715i3dr2yFL","/images/small/57/5795a955.jpg","What is the color?","Others"
"715i3dr2yFL","/images/small/57/5795a955.jpg","What kind of product is this?","CELLULAR_PHONE_CASE"
"715i3dr2yFL","/images/small/57/5795a955.jpg","What brand is displayed?","Solimo"
"719TMez757L","/images/small/fa/fa606e42.jpg","What type of cover is it?","Back"
"719TMez757L","/images/small/fa/fa606e42.jpg","What is the product?","Case"
"719TMez757L","/images/small/fa/fa606e42.jpg","What is the general color?","Others"
"71XLSlTyZ3L","/images/small/4f/4f172465.jpg","What is the shoe's style?","Warren Dress - Plain Cap-toe"
"71XLSlTyZ3L","/images/small/4f/4f172465.jpg","What is the object?","SHOES"
"71XLSlTyZ3L","/images/small/4f/4f172465.jpg","Shoe's color?","Chocolate Leather"
"71IXRY2RAcL","/images/small/37/371c4e58.jpg","What shape covers the object?","Stars"
"71IXRY2RAcL","/images/small/37/371c4e58.jpg","What kind of case is it?","Hard"
"71IXRY2RAcL","/images/small/37/371c4e58.jpg","What kind of accessory is this item?","CELLULAR_PHONE_CASE"
"71nkpHw1y1L","/images/small/e4/e41d075c.jpg","What kind of case is this?","Back"
"71nkpHw1y1L","/images/small/e4/e41d075c.jpg","What is pictured on the case?","Skeleton"
"71nkpHw1y1L","/images/small/e4/e41d075c.jpg","What is the case's color?","Others"
"81IjkrbZv+L","/images/small/25/2549c4f5.jpg","What kind of footwear is it?","Slippers"
"81IjkrbZv+L","/images/small/25/2549c4f5.jpg","What type of shoe is this?","SHOES"
"81IjkrbZv+L","/images/small/25/2549c4f5.jpg","What color are the slippers?","kAla"
"41-8Vf54WRL","/images/small/f8/f8c23ea0.jpg","What kind of product is this?","RING"
"41-8Vf54WRL","/images/small/f8/f8c23ea0.jpg","What is the style?","リング"
"41-8Vf54WRL","/images/small/f8/f8c23ea0.jpg","What is the brand?","Amazon"
"51zsx7s7oML","/images/small/2b/2be67b8c.jpg","What color is this phone case's rim?","White"
"51zsx7s7oML","/images/small/2b/2be67b8c.jpg","What kind of case is this?","Clear"
"51zsx7s7oML","/images/small/2b/2be67b8c.jpg","What shape is this case?","Rectangular"
"612U4PkF-LL","/images/small/04/044d5f6d.jpg","What color is this?","Zwart"
"612U4PkF-LL","/images/small/04/044d5f6d.jpg","What is the material?","Kunststof"
"612U4PkF-LL","/images/small/04/044d5f6d.jpg","What is it?","TRASH_CAN"
"71CPqcVhz6L","/images/small/09/09552cec.jpg","What kind of item is it?","SHOES"
"71CPqcVhz6L","/images/small/09/09552cec.jpg","What material made of shoe?","സിന്തറ്റിക്ക്"
"71CPqcVhz6L","/images/small/09/09552cec.jpg","What is the shoe color?","ബഹുവർണ്ണം"
"712qyB3++YL","/images/small/1c/1c159720.jpg","Is it a mobile phone cover?","Yes"
"712qyB3++YL","/images/small/1c/1c159720.jpg","What type of case is this?","Hard"
"712qyB3++YL","/images/small/1c/1c159720.jpg","What is the background color?","Reddish"
"81C0pszumPL","/images/small/2f/2f07d468.jpg","What is this a picture of?","Others"
"81C0pszumPL","/images/small/2f/2f07d468.jpg","What is this item?","case"
"81C0pszumPL","/images/small/2f/2f07d468.jpg","What brand is this item?","Amazon"
"41pIijq-j+L","/images/small/a3/a3e34771.jpg","What is the product?","OUTDOOR_LIVING"
"41pIijq-j+L","/images/small/a3/a3e34771.jpg","What is the bag brand?","EONO"
"41pIijq-j+L","/images/small/a3/a3e34771.jpg","What is the shape?","Backpack"
"71mE6lTL-2L","/images/small/59/5920026d.jpg","What kind of wood?","Engineered"
"71mE6lTL-2L","/images/small/59/5920026d.jpg","What type table?","TABLE"
"71mE6lTL-2L","/images/small/59/5920026d.jpg","How is style?","ಆಧುನಿಕ"
"81GxOfa7KnL","/images/small/0d/0d960d21.jpg","What is the background color?","Others"
"81GxOfa7KnL","/images/small/0d/0d960d21.jpg","What type of cover?","case"
"81GxOfa7KnL","/images/small/0d/0d960d21.jpg","What is the product?","CELLULAR_PHONE_CASE"
"61gHxkzZg7L","/images/small/02/0281b90e.jpg","What style is this cover?","Quotes"
"61gHxkzZg7L","/images/small/02/0281b90e.jpg","What is the color of this item?","Multicolor"
"61gHxkzZg7L","/images/small/02/0281b90e.jpg","What's the product type?","CELLULAR_PHONE_CASE"
"71nOea76YGL","/images/small/cd/cdefcab9.jpg","What is the roast?","Vienna"
"71nOea76YGL","/images/small/cd/cdefcab9.jpg","What form is it?","Ground"
"71nOea76YGL","/images/small/cd/cdefcab9.jpg","What's the weight?","24"
"61D83aWW8eL","/images/small/19/1953a2e4.jpg","What brand is displayed?","AmazonBasics"
"61D83aWW8eL","/images/small/19/1953a2e4.jpg","Is this accessory wireless?","WIRELESS_ACCESSORY"
